date,geo,hashtags,id,text,type,username
2019-07-06 05:13:58+00:00,,,1147373097512603648,"i just saw four people, in san diego, marked “safe” from the “earthquake” that happened tonight. the same “earthquake” that felt like someone LIGHTLY tapping their foot on my chair. GTFO here with your “marked safe” bullshit.",official,PlayzWSquirlz
2019-07-06 05:13:24+00:00,,,1147372955959087104,@realDonaldTrump hey... what about the earthquake that just happens in California?!,official,christylnrd
2019-07-06 05:12:07+00:00,,,1147372633714880512,Today’s podcast is even more prescient now. Listen to @grobbins about earthquake science https://twitter.com/theheroofthyme/status/1147297141397893120 …,official,theheroofthyme
2019-07-06 05:11:43+00:00,,,1147372533060030465,rt if you ain’t felt either damn earthquake,official,dcdaveed
2019-07-06 05:09:23+00:00,,,1147371943143731201,I took a natural disasters class around 2013-2014 and my professor said that there’s so much pressure built in the San Andreas fault that one big one can be catastrophic. All these strong earthquakes are freaking me out now.,official,gayledelima
2019-07-06 05:06:03+00:00,,,1147371104173826052,7.1 earthquake. Wow. Felt the entire movie theatre shake.,official,Ateeya
2019-07-06 05:03:23+00:00,,,1147370436893655041,I haven’t felt a single earthquake,official,amaybo1
2019-07-06 05:02:09+00:00,,#earthquake,1147370123088416768,Thanks @DrLucyJones for these great updates. As a reminder it’s probably a good time to check on your earthquake kit or make one if you don’t have one. #earthquake,official,Bookgal
2019-07-06 05:01:03+00:00,,#SanDiegoEarthquake,1147369849611440128,Hey. Earthquake gods. I’d like to enjoy California for a little bit before you try to destroy it. Thanks! #SanDiegoEarthquake,official,AlecFitzsimons
2019-07-06 04:57:57+00:00,,,1147369067482775552,Anybody else feel that earthquake here in San Diego?,official,scottzeitler
2019-07-06 04:54:25+00:00,,,1147368177967489025,why is everyone being dramatic about the earthquakes ?? like the earth has never quaked before ? i’m honestly confused,official,maddimelseeya
2019-07-06 04:53:17+00:00,,,1147367893878763520,"I’m driving home from San Diego, starting Sunday afternoon. Which way do I go to avoid earthquakes?",official,MnLs
2019-07-06 04:51:53+00:00,,,1147367542639345665,ppl who “felt” the earthquake in sd is spreading propaganda,official,katthebinch
2019-07-06 04:46:34+00:00,,,1147366203448410112,"Definitely did not feel any type of earthquake but I saw it, if that makes sense",official,shawtysokol
2019-07-06 04:46:09+00:00,,,1147366096850149376,"Thank you Twitter for letting me know about the earthquake, wouldn’t have noticed the way my whole house was shaking otherwise.",official,beas_gabriel
2019-07-06 04:45:08+00:00,,,1147365841022775297,"Playing through earthquakes, no problem! https://twitter.com/SportsCenter/status/1147350091063316480 …",official,Seankamaile
2019-07-06 04:44:51+00:00,,#earthquake #emergencyplanhttps,1147365772852731905,Earthquake preparedness: What to do before - and during - a big one Good reminders! #earthquake #emergencyplanhttps://www.latimes.com/local/lanow/la-me-ln-how-prepare-earthquake-20170909-htmlstory.html …,official,Jessica_Amaya_1
